Session,TeamID,TeamSize,TeamCongruence,TeamCoverage,effortMax,effortMean,TeamEffort,CI,SkillMax,SkillMean
TMCTP2017_Team89_C - Group 1,33044,4,1,0.1297,1108,699,2796,45.9032967,0.0647,0.0408
TMCTP2017_Team9_C - Group 1,33045,4,1,0.0807,1069,426.75,1707,184.6865285,0.0624,0.0249
Tilburg S1 T3 - Group 1,23003,4,1,0.2412,1403,1288,5152,570.785641,0.0819,0.0752
Tilburg S1 T4 - Group 1,23004,5,1,0.2129,1283,957.4,4787,389.404418,0.0749,0.0559
Tilburg S1 T5 - Group 1,23005,5,1,0.201,2413,1088,5440,120.0056298,0.1409,0.0636
Tilburg S2 T10 - Group 1,23007,5,1,0.2203,1178,951.2,4756,142.2812279,0.0688,0.0555
Tilburg S2 T11 - Group 1,23008,5,1,0.1245,951,639.4,3197,248.8335925,0.0555,0.0373
Tilburg S2 T12 - Group 1,23009,4,1,0.2771,2461,1514.5,6058,606.8198594,0.1437,0.0885
Tilburg S2 T13 - Group 1,23010,5,1,0.0835,1053,372.4,1862,125.5088028,0.0615,0.0217
Tilburg S2 T14 Try 2 - Group 1,23011,4,1,0.2314,1634,1238.5,4954,601.9655172,0.0954,0.0723
Tilburg S2 T9 - Group 1,23012,5,1,0.2463,1883,1098.4,5492,472.7272727,0.11,0.0642
Tilburg S3 T17  - Group 1,23013,5,1,0.2487,1360,1116,5580,277.0913876,0.0794,0.0652
Tilburg S3 T18 - Group 1,23014,5,1,0.2301,1678,1039.4,5197,230.2007299,0.098,0.0607
Tilburg S3 T19 - Group 1,23015,5,1,0.1747,1659,1002.8,5014,286.6997743,0.0969,0.0586
Tilburg S3 T20 - Group 1,23016,5,1,0.1811,1095,927.6,4638,338.0132159,0.064,0.0542
Tilburg S3 T21 - Group 1,23017,5,1,0.1421,1085,650.2,3251,317.4492754,0.0634,0.038
Tilburg S3 T22 - Group 1,23018,5,1,0.2406,1514,1052.4,5262,397.6843525,0.0884,0.0614
Tilburg S3 T23 - Group 1,23019,5,1,0.2232,1695,1100.4,5502,331.7763158,0.099,0.0643
Tilburg S4 T25 - Group 1,23020,5,1,0.2444,1555,1069.2,5346,603.493401,0.0908,0.0624
Tilburg S4 T26 - Group 1,23021,5,1,0.203,1372,971,4855,132.1591885,0.0801,0.0567
Tilburg S4 T27 - Group 1,23022,5,1,0.1874,1218,858.2,4291,371.2240493,0.0711,0.0501
Tilburg S4 T28 - Group 1,23023,5,1,0.1281,846,610.6,3053,338.9112903,0.0494,0.0357
Tilburg S4 T29 - Group 1,23024,5,1,0.1845,1462,820,4100,104.4602894,0.0854,0.0479
Tilburg S4 T30 - Group 1,23025,5,1,0.2763,1765,1350.2,6751,226.5400213,0.1031,0.0789
Tilburg S4 T31 4person - Group 1,23026,4,1,0.0588,715,470,1880,8.411214953,0.0418,0.0275
Tilburg S4 T32 3 person - Group 1,23027,3,1,0.1472,1300,1046,3138,281.2929293,0.0759,0.0611
Tilburg Spare - Group 1,23028,6,1,0.2799,1542,1108.8333,6653,514.9856459,0.0901,0.0648
Tilburg T24 4person - Group 1,23029,4,1,0.1659,1794,926,3704,380.7356322,0.1048,0.0541
USC Short 1 Group 01 - Group 1,25001,4,1,0.1874,1067,983,3932,411.5631692,0.0623,0.0574
USC Short 1 Group 02 - Group 2,25002,4,1,0.1398,1051,738.75,2955,231.812709,0.0614,0.0432
USC Short 1 Group 03 - Group 3,25003,4,1,0.1342,1085,868.5,3474,299.4906621,0.0634,0.0507
USC Short 1 Group 04 - Group 4,25004,4,1,0.2038,1644,1095.75,4383,219.1128134,0.096,0.064
USC Short 1 Group 06 - Group 6,25006,5,1,0.2085,1026,898,4490,399.3772242,0.0599,0.0524
USC Short 1 Group 07 - Group 7,25007,5,1,0.3517,2629,1562.8,7814,877.4741507,0.1535,0.0913
USC Short 1 Group 08 - Group 8,25008,3,1,0.1797,1407,1279.6667,3839,423.4910026,0.0822,0.0747
USC Short 1 Group 09 - Group 9,25009,5,1,0.2852,1950,1227.6,6138,713.1211841,0.1139,0.0717
USC Short 1 Group 10 - Group 10,25010,4,1,0.1659,1257,1030.75,4123,371.1834625,0.0734,0.0602
USC Short 1 Group 11 - Group 11,25011,3,1,0.249,1976,1735,5205,798.477327,0.1154,0.1013
USC Short 1 Group 12 - Group 12,25012,5,1,0.165,1129,702.4,3512,547.1136767,0.0659,0.041
USC Short 1 Group 13 - Group 13,25013,4,1,0.225,1615,1302.5,5210,540.937565,0.0943,0.076
USC Short 1 Group 14 - Group 14,25014,5,1,0.2569,1536,1111.8,5559,754.0309168,0.0897,0.0649
USC Short 1 Group 15 - Group 15,25015,4,1,0.2451,2589,1377.5,5510,752.9253911,0.1512,0.0805
USC Short 1 Group 16 - Group 16,25016,4,1,0.2806,2140,1519,6076,715.6373147,0.125,0.0887
USC Short 1 Group 17 - Group 17,25017,3,1,0.2085,1702,1470,4410,517.2222222,0.0994,0.0859
USC Short 1 Group 18 - Group 18,25018,5,1,0.2688,2074,1185.2,5926,507.1951439,0.1211,0.0692
USC Short 1 Group 19 - Group 19,25019,4,1,0.2518,1994,1366.25,5465,819.2650177,0.1165,0.0798
USC Short 1 Group 20 - Group 20,25020,5,1,0.2764,1463,1229,6145,648.902237,0.0854,0.0718
USC Short 1 Group 21 - Group 21,25021,5,1,0.3143,1771,1349,6745,533.7367625,0.1034,0.0788
USC Short 1 Group 22 - Group 22,25022,5,1,0.3901,2048,1676,8380,1160.034531,0.1196,0.0979
USC Short 1 Group 23 - Group 23,25023,4,1,0.2392,1688,1288.25,5153,653.4196123,0.0986,0.0752
USC Short 1 Group 24 - Group 24,25024,4,1,0.2164,1518,1137.5,4550,516.4988764,0.0887,0.0665
USC Short 1 Group 25 - Group 25,25025,5,1,0.2082,1363,995.8,4979,337.5926493,0.0796,0.0581
USC Short 1 Group 26 - Group 26,25026,4,1,0.1333,1020,817,3268,427.4307692,0.0596,0.0478
USC Short 1 Group 27 - Group 27,25027,5,1,0.1763,1063,803.8,4019,406.2589396,0.0621,0.0469
USC Short 1 Group 28 - Group 28,25028,3,1,0.1823,1923,1318.3333,3955,374.4930777,0.1123,0.077
USC Short 1 Group 29 - Group 29,25029,4,1,0.2051,1543,1235.25,4941,419.1668394,0.0901,0.0721
USC Short 1 Group 30 - Group 30,25030,5,1,0.3005,1930,1300.2,6501,723.3767442,0.1127,0.0759
USC Short 1 Group 31 - Group 31,25031,4,1,0.28,2351,1494.5,5978,747.2707424,0.1373,0.0873
USC Short 1 Group 32 - Group 32,25032,5,1,0.2001,2410,1107.8,5539,526.5295664,0.1408,0.0647
USC Short 1 Group 33 - Group 33,25033,5,1,0.1969,1391,860.6,4303,426.0131291,0.0812,0.0503
USC Short 1 Group 34 - Group 34,25034,4,1,0.1059,970,659.5,2638,39.62423146,0.0567,0.0385
USC Short 1 Group 35 - Group 35,25035,4,1,0.2538,1697,1374.25,5497,569.0188501,0.0991,0.0803
USC Short 1 Group 36 - Group 36,25036,5,1,0.1191,2182,1201.8,6009,386.159204,0.1274,0.0702
USC Short 1 Group 37 - Group 37,25037,3,1,0.13,1241,955.6667,2867,286.8643791,0.0725,0.0558
USC Short 1 Group 38 - Group 38,25038,5,1,0.3083,1624,1331.2,6656,784.9600326,0.0948,0.0777
USC Short 1 Group 39 - Group 39,25039,5,1,0.2858,1711,1247,6235,641.0651982,0.0999,0.0728
USC Short 1 Group 40 - Group 40,25040,4,1,0.2176,1865,1154,4616,561.0279018,0.1089,0.0674
USC Short 1 Group 41 - Group 41,25041,4,1,0.2283,1546,1227.5,4910,715.3161954,0.0903,0.0717
USC Short 1 Group 42 - Group 42,25042,3,1,0.2813,2658,1981,5943,861.5665984,0.1552,0.1157
USC Short 1 Group 43 - Group 43,25043,3,1,0.1787,1764,1280,3840,538.8059701,0.103,0.0748
